openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVolume,takerBuyQuoteVolume,ignore,openTime_dt,closeTime_dt,symbol,interval
1653868800000,0.08054,0.09222,0.07627,0.08151,10686025346.9,1654473599999,890133758.723111,1926415,5480362694.9,456758197.692151,0,2022-05-30,2022-06-05 23:59:59.999,TRXUSDT,1w
1654473600000,0.08151,0.08486,0.07411,0.07618,6823927264.4,1655078399999,542974121.03659,1182734,3527848299.1,280737715.315941,0,2022-06-06,2022-06-12 23:59:59.999,TRXUSDT,1w
1655078400000,0.07617,0.07674,0.04664,0.06132,28812070767.5,1655683199999,1709557911.189963,4026850,14467391394.2,858270236.553931,0,2022-06-13,2022-06-19 23:59:59.999,TRXUSDT,1w
1655683200000,0.06132,0.06686,0.05946,0.06504,6008999288.6,1656287999999,382759534.988034,1155616,3133120128.6,199652052.032156,0,2022-06-20,2022-06-26 23:59:59.999,TRXUSDT,1w
1656288000000,0.06503,0.07046,0.06192,0.06628,6295220864.8,1656892799999,414086755.250352,1096402,3101318079.6,204057571.920443,0,2022-06-27,2022-07-03 23:59:59.999,TRXUSDT,1w
1656892800000,0.06629,0.07153,0.06547,0.06763,4315933568.1,1657497599999,293790391.40888,865488,2246394612.1,152966345.941313,0,2022-07-04,2022-07-10 23:59:59.999,TRXUSDT,1w
1657497600000,0.06764,0.06944,0.06365,0.06744,4255618131.5,1658102399999,282592985.676165,760217,2179900956.7,144838575.860681,0,2022-07-11,2022-07-17 23:59:59.999,TRXUSDT,1w
1658102400000,0.06746,0.07079,0.06598,0.06683,4951457437.3,1658707199999,338010710.433783,910585,2521104913.0,172122242.537403,0,2022-07-18,2022-07-24 23:59:59.999,TRXUSDT,1w
1658707200000,0.06684,0.072,0.06297,0.06886,4133752546.6,1659311999999,279879398.468293,854658,2132143796.7,144473459.907059,0,2022-07-25,2022-07-31 23:59:59.999,TRXUSDT,1w
1659312000000,0.06886,0.07154,0.06728,0.06962,2720249789.8,1659916799999,187892173.261213,650347,1407850558.6,97292018.795242,0,2022-08-01,2022-08-07 23:59:59.999,TRXUSDT,1w
1659916800000,0.06962,0.07241,0.06787,0.07036,2771031788.6,1660521599999,194650099.648897,597676,1479788306.4,104008663.928711,0,2022-08-08,2022-08-14 23:59:59.999,TRXUSDT,1w
1660521600000,0.07037,0.07117,0.06392,0.0659,3074361780.6,1661126399999,207599278.445758,655714,1492982588.5,100817385.860104,0,2022-08-15,2022-08-21 23:59:59.999,TRXUSDT,1w
1661126400000,0.0659,0.06682,0.06113,0.06141,2928372760.8,1661731199999,188828661.980545,607803,1462272633.5,94365686.313809,0,2022-08-22,2022-08-28 23:59:59.999,TRXUSDT,1w
1661731200000,0.06141,0.06705,0.06095,0.06351,3061253979.3,1662335999999,194870564.221719,594152,1586816494.8,101020780.837577,0,2022-08-29,2022-09-04 23:59:59.999,TRXUSDT,1w
1662336000000,0.06351,0.06499,0.05993,0.06419,3132964628.3,1662940799999,195592397.635015,567207,1633440327.3,102075267.165406,0,2022-09-05,2022-09-11 23:59:59.999,TRXUSDT,1w
1662940800000,0.0642,0.06477,0.06055,0.06077,2797767919.6,1663545599999,173614180.29877,515830,1400330171.6,86927735.705763,0,2022-09-12,2022-09-18 23:59:59.999,TRXUSDT,1w
1663545600000,0.06077,0.0622,0.05869,0.0597,3004888113.8,1664150399999,180251743.53734,504372,1524359003.6,91467228.867792,0,2022-09-19,2022-09-25 23:59:59.999,TRXUSDT,1w
1664150400000,0.0597,0.06232,0.05835,0.06093,3287526968.4,1664755199999,198390447.23144,547962,1703653584.0,102861370.023285,0,2022-09-26,2022-10-02 23:59:59.999,TRXUSDT,1w
1664755200000,0.06093,0.06331,0.06068,0.06236,2385539480.1,1665359999999,148274358.923676,391963,1243296678.0,77281714.992944,0,2022-10-03,2022-10-09 23:59:59.999,TRXUSDT,1w
1665360000000,0.06235,0.0655,0.05933,0.06187,4804102937.0,1665964799999,301291583.673234,790107,2414154811.4,151517980.397558,0,2022-10-10,2022-10-16 23:59:59.999,TRXUSDT,1w
1665964800000,0.06187,0.0632,0.0607,0.06188,2563181512.0,1666569599999,159331032.932441,484363,1283272896.3,79794000.517958,0,2022-10-17,2022-10-23 23:59:59.999,TRXUSDT,1w
1666569600000,0.06188,0.06481,0.06113,0.0631,2593632213.8,1667174399999,163541826.174194,500932,1349925753.9,85169007.009611,0,2022-10-24,2022-10-30 23:59:59.999,TRXUSDT,1w
1667174400000,0.0631,0.06536,0.0614,0.06268,2694930359.0,1667779199999,169913983.509889,548736,1386113000.4,87468115.109516,0,2022-10-31,2022-11-06 23:59:59.999,TRXUSDT,1w
1667779200000,0.06268,0.0655,0.05038,0.05084,9089239499.1,1668383999999,523898073.760989,1643633,4516726226.3,260619102.461174,0,2022-11-07,2022-11-13 23:59:59.999,TRXUSDT,1w
1668384000000,0.05085,0.05287,0.04526,0.05008,5705310035.8,1668988799999,285516656.879104,978900,2837917815.1,142166033.403701,0,2022-11-14,2022-11-20 23:59:59.999,TRXUSDT,1w
1668988800000,0.05008,0.05425,0.04893,0.05327,4646527361.0,1669593599999,240127428.65766,725613,2380357879.9,123077010.730651,0,2022-11-21,2022-11-27 23:59:59.999,TRXUSDT,1w
1669593600000,0.05327,0.05513,0.05189,0.05309,2917764491.2,1670198399999,156934633.834548,496408,1449456483.0,77979167.875927,0,2022-11-28,2022-12-04 23:59:59.999,TRXUSDT,1w
1670198400000,0.05309,0.05593,0.05241,0.05397,2398491838.7,1670803199999,128926807.305396,412258,1200991938.7,64595050.973172,0,2022-12-05,2022-12-11 23:59:59.999,TRXUSDT,1w
1670803200000,0.05397,0.05765,0.05189,0.05378,3506821638.3,1671407999999,190225769.251036,573761,1786905044.4,96941584.485619,0,2022-12-12,2022-12-18 23:59:59.999,TRXUSDT,1w
1671408000000,0.05378,0.05586,0.05305,0.05481,1989276159.8,1672012799999,108584861.267283,382511,1021204808.5,55751192.946703,0,2022-12-19,2022-12-25 23:59:59.999,TRXUSDT,1w
1672012800000,0.0548,0.05524,0.05321,0.05481,1842825208.2,1672617599999,100013107.027773,341886,949434004.1,51532484.561328,0,2022-12-26,2023-01-01 23:59:59.999,TRXUSDT,1w
1672617600000,0.0548,0.05574,0.04976,0.05439,3962083346.6,1673222399999,208251956.744763,575927,2024598232.9,106461242.924103,0,2023-01-02,2023-01-08 23:59:59.999,TRXUSDT,1w
1673222400000,0.05439,0.06576,0.05366,0.06231,3984742342.1,1673827199999,232296424.266734,737965,2203240759.2,128581334.544538,0,2023-01-09,2023-01-15 23:59:59.999,TRXUSDT,1w
1673827200000,0.06232,0.06379,0.05879,0.06166,2633979962.9,1674431999999,162393891.704984,598193,1317323527.0,81296900.451827,0,2023-01-16,2023-01-22 23:59:59.999,TRXUSDT,1w
1674432000000,0.06166,0.06475,0.05921,0.06378,2958439294.1,1675036799999,184736788.642309,616037,1481341136.1,92607548.314132,0,2023-01-23,2023-01-29 23:59:59.999,TRXUSDT,1w
1675036800000,0.06376,0.06575,0.06138,0.06411,3245703990.6,1675641599999,205604490.551138,691874,1573256656.8,99725829.660966,0,2023-01-30,2023-02-05 23:59:59.999,TRXUSDT,1w
1675641600000,0.06412,0.07134,0.06192,0.06388,3288703785.8,1676246399999,213271737.264965,714802,1599896067.0,103803455.167592,0,2023-02-06,2023-02-12 23:59:59.999,TRXUSDT,1w
1676246400000,0.06388,0.07168,0.06293,0.07038,3663853338.4,1676851199999,250384051.315736,823601,1856033158.7,126867462.066768,0,2023-02-13,2023-02-19 23:59:59.999,TRXUSDT,1w
1676851200000,0.07038,0.07307,0.06678,0.06951,2818703780.8,1677455999999,197278695.435457,664744,1409381078.9,98776858.865904,0,2023-02-20,2023-02-26 23:59:59.999,TRXUSDT,1w
1677456000000,0.06952,0.07036,0.06604,0.06725,2084856584.7,1678060799999,142737119.860387,504769,986338703.3,67548675.377013,0,2023-02-27,2023-03-05 23:59:59.999,TRXUSDT,1w
1678060800000,0.06724,0.06772,0.05484,0.06458,4495887956.5,1678665599999,271239518.921628,941767,2184228251.8,131662258.245331,0,2023-03-06,2023-03-12 23:59:59.999,TRXUSDT,1w
1678665600000,0.06459,0.069,0.06341,0.0665,4610285334.4,1679270399999,306945739.753783,1108668,2322466967.8,154684514.805207,0,2023-03-13,2023-03-19 23:59:59.999,TRXUSDT,1w
1679270400000,0.06651,0.06836,0.0568,0.06412,4761658816.0,1679875199999,302034052.351228,1055041,2339614368.5,148424008.361167,0,2023-03-20,2023-03-26 23:59:59.999,TRXUSDT,1w
1679875200000,0.06413,0.0672,0.06186,0.06518,2739036193.4,1680479999999,177512834.283826,689727,1365808330.6,88551949.106817,0,2023-03-27,2023-04-02 23:59:59.999,TRXUSDT,1w
1680480000000,0.06518,0.06688,0.06428,0.06662,2114625920.5,1681084799999,139616411.837864,620829,1012625215.4,66869974.838777,0,2023-04-03,2023-04-09 23:59:59.999,TRXUSDT,1w
1681084800000,0.06661,0.0678,0.06211,0.06655,2782389612.8,1681689599999,182654862.14232,678735,1377805593.2,90455187.069058,0,2023-04-10,2023-04-16 23:59:59.999,TRXUSDT,1w
1681689600000,0.06655,0.06716,0.0643,0.06671,2283170641.9,1682294399999,150441589.694596,636546,1109660768.4,73127940.017646,0,2023-04-17,2023-04-23 23:59:59.999,TRXUSDT,1w
1682294400000,0.06671,0.06823,0.06388,0.06713,2004027583.6,1682899199999,132969979.96923,566642,963151974.9,63934825.519828,0,2023-04-24,2023-04-30 23:59:59.999,TRXUSDT,1w
1682899200000,0.06714,0.07137,0.06676,0.0692,2362479253.5,1683503999999,163492161.887745,636807,1210549640.6,83798648.229242,0,2023-05-01,2023-05-07 23:59:59.999,TRXUSDT,1w
1683504000000,0.06919,0.07041,0.06679,0.06939,1981311170.3,1684108799999,136153702.903125,564801,986749595.9,67833752.98563,0,2023-05-08,2023-05-14 23:59:59.999,TRXUSDT,1w
1684108800000,0.06939,0.0773,0.06905,0.07501,2161020092.1,1684713599999,155333916.022236,625839,1120441038.4,80494196.772451,0,2023-05-15,2023-05-21 23:59:59.999,TRXUSDT,1w
1684713600000,0.075,0.07988,0.0742,0.07742,2545247485.2,1685318399999,196668795.668726,681738,1250921947.8,96664815.163326,0,2023-05-22,2023-05-28 23:59:59.999,TRXUSDT,1w
1685318400000,0.07743,0.0858,0.07406,0.08138,2623421315.4,1685923199999,208174558.19489,739619,1265796832.8,100230893.205244,0,2023-05-29,2023-06-04 23:59:59.999,TRXUSDT,1w
1685923200000,0.08137,0.08187,0.06445,0.07025,2834029927.4,1686527999999,209580467.459201,771276,1374302553.5,101685722.756682,0,2023-06-05,2023-06-11 23:59:59.999,TRXUSDT,1w
1686528000000,0.07024,0.07286,0.0689,0.07016,1650126887.4,1687132799999,117066718.574787,499618,800000030.0,56782942.310591,0,2023-06-12,2023-06-18 23:59:59.999,TRXUSDT,1w
1687132800000,0.07016,0.07417,0.06799,0.07313,1855678017.8,1687737599999,132586794.176429,548846,958996087.7,68524243.686097,0,2023-06-19,2023-06-25 23:59:59.999,TRXUSDT,1w
1687737600000,0.07314,0.0777,0.07235,0.07603,1513730713.2,1688342399999,113523891.227214,513527,761473608.4,57125544.694243,0,2023-06-26,2023-07-02 23:59:59.999,TRXUSDT,1w
1688342400000,0.07603,0.08045,0.07578,0.07748,1471814833.2,1688947199999,114959254.414918,536949,727457668.6,56803365.317302,0,2023-07-03,2023-07-09 23:59:59.999,TRXUSDT,1w
1688947200000,0.07747,0.08266,0.07619,0.0798,1715919854.3,1689551999999,136350357.996011,590058,900320655.0,71589586.398059,0,2023-07-10,2023-07-16 23:59:59.999,TRXUSDT,1w
1689552000000,0.07979,0.09439,0.07887,0.08337,2520783541.9,1690156799999,212559965.583019,818504,1224467135.4,102954599.611842,0,2023-07-17,2023-07-23 23:59:59.999,TRXUSDT,1w
1690156800000,0.08337,0.08545,0.07913,0.07999,2084951707.5,1690761599999,171433534.414685,630198,1037835932.7,85394695.811936,0,2023-07-24,2023-07-30 23:59:59.999,TRXUSDT,1w
1690761600000,0.08,0.08035,0.07576,0.07699,1675628954.3,1691366399999,130091290.136336,510736,830382655.6,64501569.186461,0,2023-07-31,2023-08-06 23:59:59.999,TRXUSDT,1w
1691366400000,0.077,0.07762,0.07595,0.07711,1179080022.3,1691971199999,90756304.273314,409435,645115298.6,49679127.709645,0,2023-08-07,2023-08-13 23:59:59.999,TRXUSDT,1w
1691971200000,0.07711,0.07762,0.07188,0.07591,1729969931.2,1692575999999,129787046.526768,502564,861810471.8,64681126.69899,0,2023-08-14,2023-08-20 23:59:59.999,TRXUSDT,1w
1692576000000,0.07591,0.07794,0.07402,0.07755,1435677340.1,1693180799999,109664066.076739,433351,748140548.5,57187428.568753,0,2023-08-21,2023-08-27 23:59:59.999,TRXUSDT,1w
1693180800000,0.07754,0.07796,0.07518,0.07703,1453534479.8,1693785599999,111351941.990928,414458,726195740.0,55659023.909756,0,2023-08-28,2023-09-03 23:59:59.999,TRXUSDT,1w
1693785600000,0.07704,0.0795,0.0767,0.0783,1289311793.2,1694390399999,100769164.448478,406857,669712896.8,52339745.386066,0,2023-09-04,2023-09-10 23:59:59.999,TRXUSDT,1w
1694390400000,0.07831,0.08453,0.07699,0.08334,1872357095.2,1694995199999,152709505.87603,556832,936039208.1,76353467.724363,0,2023-09-11,2023-09-17 23:59:59.999,TRXUSDT,1w
1694995200000,0.08334,0.08503,0.08274,0.0836,1323656874.9,1695599999999,111142582.297721,423478,670884818.8,56339206.017964,0,2023-09-18,2023-09-24 23:59:59.999,TRXUSDT,1w
1695600000000,0.08359,0.09042,0.08323,0.09011,1451023031.6,1696204799999,125721823.665392,446180,730257153.9,63243114.230343,0,2023-09-25,2023-10-01 23:59:59.999,TRXUSDT,1w
1696204800000,0.09011,0.09109,0.08532,0.08802,1596170064.9,1696809599999,140951474.568116,521174,778423724.8,68724258.769605,0,2023-10-02,2023-10-08 23:59:59.999,TRXUSDT,1w
1696809600000,0.08803,0.08831,0.0847,0.08667,1225875103.1,1697414399999,105355306.45665,449160,614374308.0,52800573.728577,0,2023-10-09,2023-10-15 23:59:59.999,TRXUSDT,1w
1697414400000,0.08667,0.09209,0.08661,0.09031,1820425719.7,1698019199999,163126907.649567,560209,937067835.2,83955181.122507,0,2023-10-16,2023-10-22 23:59:59.999,TRXUSDT,1w
1698019200000,0.09032,0.09515,0.08998,0.09489,2053704261.2,1698623999999,190866919.658935,668334,1044476537.7,97064739.377329,0,2023-10-23,2023-10-29 23:59:59.999,TRXUSDT,1w
1698624000000,0.09489,0.10121,0.09401,0.09808,1962533006.9,1699228799999,191920976.477667,717886,986627583.1,96479619.570268,0,2023-10-30,2023-11-05 23:59:59.999,TRXUSDT,1w
1699228800000,0.09808,0.11313,0.09592,0.10851,2502298209.6,1699833599999,256495139.637792,945605,1234110436.9,126355830.767133,0,2023-11-06,2023-11-12 23:59:59.999,TRXUSDT,1w
1699833600000,0.1085,0.11057,0.10118,0.10349,2069199708.7,1700438399999,216311939.564424,675000,972655042.6,101696613.461129,0,2023-11-13,2023-11-19 23:59:59.999,TRXUSDT,1w
1700438400000,0.10349,0.10995,0.0957,0.10778,2460329473.4,1701043199999,252508981.56561,758023,1157851687.5,118872955.974933,0,2023-11-20,2023-11-26 23:59:59.999,TRXUSDT,1w
1701043200000,0.10779,0.108,0.09991,0.10308,1970945309.1,1701647999999,203550965.755955,632838,971732398.5,100329550.349668,0,2023-11-27,2023-12-03 23:59:59.999,TRXUSDT,1w
1701648000000,0.10309,0.10866,0.10206,0.10784,2386543480.8,1702252799999,250949168.056646,847227,1187194223.2,124868675.881501,0,2023-12-04,2023-12-10 23:59:59.999,TRXUSDT,1w
1702252800000,0.10784,0.10794,0.101,0.10203,1987070858.0,1702857599999,206350157.604792,758798,934181100.7,97017026.761376,0,2023-12-11,2023-12-17 23:59:59.999,TRXUSDT,1w
1702857600000,0.10204,0.1075,0.09769,0.1062,1865029982.2,1703462399999,192330299.172843,726062,941214572.6,97149105.495013,0,2023-12-18,2023-12-24 23:59:59.999,TRXUSDT,1w
1703462400000,0.10621,0.109,0.102,0.10764,2207116561.5,1704067199999,233379340.690356,871416,1116111400.8,118070401.478835,0,2023-12-25,2023-12-31 23:59:59.999,TRXUSDT,1w
1704067200000,0.10764,0.11052,0.10177,0.1028,2418348763.0,1704671999999,256745487.468247,903088,1190484587.0,126470895.056813,0,2024-01-01,2024-01-07 23:59:59.999,TRXUSDT,1w
1704672000000,0.1028,0.11768,0.10115,0.11121,3590192236.2,1705276799999,389560692.17987,1176824,1885712379.8,204643225.228803,0,2024-01-08,2024-01-14 23:59:59.999,TRXUSDT,1w
1705276800000,0.11122,0.1144,0.1066,0.10895,2287603789.8,1705881599999,250930931.0904,829109,1158962583.1,127175435.152921,0,2024-01-15,2024-01-21 23:59:59.999,TRXUSDT,1w
1705881600000,0.10895,0.11661,0.10615,0.11224,2206714036.7,1706486399999,244477946.969547,716676,1151261839.7,127620858.491301,0,2024-01-22,2024-01-28 23:59:59.999,TRXUSDT,1w
1706486400000,0.11224,0.119,0.11144,0.11843,2023506468.8,1707091199999,231610964.209135,710337,1060688772.2,121409665.367692,0,2024-01-29,2024-02-04 23:59:59.999,TRXUSDT,1w
1707091200000,0.11842,0.1278,0.1179,0.12422,1992192691.2,1707695999999,243915776.004451,887695,1012578761.9,124019337.320359,0,2024-02-05,2024-02-11 23:59:59.999,TRXUSDT,1w
1707696000000,0.12421,0.13941,0.12353,0.13518,2455308438.2,1708300799999,321684469.10747,912916,1302913009.6,170702522.915695,0,2024-02-12,2024-02-18 23:59:59.999,TRXUSDT,1w
1708300800000,0.13518,0.14048,0.13505,0.13765,2127056072.6,1708905599999,294027493.836767,837437,1101484705.0,152255595.493251,0,2024-02-19,2024-02-25 23:59:59.999,TRXUSDT,1w
1708905600000,0.13764,0.14422,0.13399,0.14065,2479623047.7,1709510399999,350374037.534599,1029268,1315720972.6,185945923.688663,0,2024-02-26,2024-03-03 23:59:59.999,TRXUSDT,1w
1709510400000,0.14064,0.14202,0.13346,0.13377,2880604702.7,1710115199999,396638890.104538,961691,1420914806.0,195709655.467987,0,2024-03-04,2024-03-10 23:59:59.999,TRXUSDT,1w
1710115200000,0.13377,0.13427,0.12431,0.12624,3286053174.6,1710719999999,424941150.676574,930434,1660727193.8,214815047.971108,0,2024-03-11,2024-03-17 23:59:59.999,TRXUSDT,1w
1710720000000,0.12624,0.12671,0.11031,0.12014,3278037439.6,1711324799999,391423041.686926,1127081,1588831947.1,189651180.695644,0,2024-03-18,2024-03-24 23:59:59.999,TRXUSDT,1w
1711324800000,0.12014,0.12334,0.11701,0.12296,2229104510.0,1711929599999,268703507.816023,818655,1134759516.6,136844903.873341,0,2024-03-25,2024-03-31 23:59:59.999,TRXUSDT,1w
1711929600000,0.12296,0.1232,0.11572,0.12056,2337643796.5,1712534399999,277159313.080095,792629,1164447142.7,138073121.403013,0,2024-04-01,2024-04-07 23:59:59.999,TRXUSDT,1w
1712534400000,0.12056,0.12401,0.10776,0.11243,3810293147.0,1713139199999,444227713.396794,1069699,1855500244.9,216569916.513442,0,2024-04-08,2024-04-14 23:59:59.999,TRXUSDT,1w
1713139200000,0.11243,0.11535,0.10496,0.11132,3590150408.4,1713743999999,396822356.198002,922104,1766014052.2,195350394.728482,0,2024-04-15,2024-04-21 23:59:59.999,TRXUSDT,1w
1713744000000,0.11132,0.12282,0.11041,0.12124,2451461687.8,1714348799999,284008341.525449,785028,1267878735.9,146843200.82295,0,2024-04-22,2024-04-28 23:59:59.999,TRXUSDT,1w
1714348800000,0.12124,0.12385,0.11718,0.12107,2736383115.1,1714953599999,329568041.607996,850290,1352405286.1,162934104.224821,0,2024-04-29,2024-05-05 23:59:59.999,TRXUSDT,1w
1714953600000,0.12107,0.12767,0.11816,0.12738,2272186976.9,1715558399999,280351580.976749,827426,1161424164.0,143329322.980115,0,2024-05-06,2024-05-12 23:59:59.999,TRXUSDT,1w
1715558400000,0.12738,0.12756,0.12053,0.12117,1547845005.3,1716163199999,193096233.460701,745066,751245227.5,93763652.851823,0,2024-05-13,2024-05-19 23:59:59.999,TRXUSDT,1w
1716163200000,0.12116,0.12459,0.11272,0.11311,1965738285.5,1716767999999,232414473.654638,684874,1024566013.0,121091488.996131,0,2024-05-20,2024-05-26 23:59:59.999,TRXUSDT,1w
1716768000000,0.11312,0.11526,0.11032,0.11477,1819031468.4,1717372799999,203735209.3869,659229,940059308.0,105282863.903717,0,2024-05-27,2024-06-02 23:59:59.999,TRXUSDT,1w
1717372800000,0.11477,0.11696,0.1111,0.11688,1894208461.7,1717977599999,216120952.344857,698732,984969861.1,112386149.722968,0,2024-06-03,2024-06-09 23:59:59.999,TRXUSDT,1w
1717977600000,0.11688,0.11797,0.11489,0.1173,2006859506.8,1718582399999,233913867.189115,819050,1036627435.9,120829137.322069,0,2024-06-10,2024-06-16 23:59:59.999,TRXUSDT,1w
1718582400000,0.1173,0.1205,0.11279,0.11924,1819251817.9,1719187199999,212888724.312557,811878,901774397.7,105546681.806951,0,2024-06-17,2024-06-23 23:59:59.999,TRXUSDT,1w
1719187200000,0.11924,0.12623,0.11772,0.1247,1643927513.0,1719791999999,201266261.660019,797344,834428219.6,102196130.768281,0,2024-06-24,2024-06-30 23:59:59.999,TRXUSDT,1w
1719792000000,0.1247,0.13091,0.12117,0.12466,2586822360.8,1720396799999,328866254.744388,1148727,1241225946.5,157855791.361785,0,2024-07-01,2024-07-07 23:59:59.999,TRXUSDT,1w
1720396800000,0.12464,0.14154,0.12284,0.13761,2023750476.1,1721001599999,268609448.689961,1059898,1045083657.6,138660357.697711,0,2024-07-08,2024-07-14 23:59:59.999,TRXUSDT,1w
1721001600000,0.1376,0.13889,0.13284,0.13431,1502083820.5,1721606399999,202797243.918335,834279,697925080.0,94249354.705232,0,2024-07-15,2024-07-21 23:59:59.999,TRXUSDT,1w
1721606400000,0.13431,0.1392,0.1311,0.1386,1343631222.8,1722211199999,181741671.662978,622323,654937199.3,88670963.865473,0,2024-07-22,2024-07-28 23:59:59.999,TRXUSDT,1w
1722211200000,0.1386,0.1394,0.1229,0.1264,2083478912.3,1722815999999,270094018.69488,637776,969072605.4,125576687.614914,0,2024-07-29,2024-08-04 23:59:59.999,TRXUSDT,1w
1722816000000,0.1264,0.1297,0.117,0.1277,2458031447.8,1723420799999,303787013.785121,780853,1210032422.1,149580362.535582,0,2024-08-05,2024-08-11 23:59:59.999,TRXUSDT,1w
1723420800000,0.1277,0.1362,0.1256,0.1351,1928933242.9,1724025599999,252961408.51662,695345,951768823.7,124843165.38348,0,2024-08-12,2024-08-18 23:59:59.999,TRXUSDT,1w
1724025600000,0.1351,0.17,0.134,0.1664,8250444909.9,1724630399999,1282798478.862361,2495927,4293586938.9,667916665.866741,0,2024-08-19,2024-08-25 23:59:59.999,TRXUSDT,1w
1724630400000,0.1663,0.1687,0.1549,0.1556,3624074413.9,1725235199999,583027214.02418,1308815,1722825319.5,277236841.75271,0,2024-08-26,2024-09-01 23:59:59.999,TRXUSDT,1w
1725235200000,0.1556,0.1569,0.1466,0.1532,2305288657.2,1725839999999,348872527.62241,725473,1142763396.1,173003955.5109,0,2024-09-02,2024-09-08 23:59:59.999,TRXUSDT,1w
1725840000000,0.1532,0.155,0.147,0.149,1923825481.7,1726444799999,291167770.32417,625788,899994273.9,136344846.40529,0,2024-09-09,2024-09-15 23:59:59.999,TRXUSDT,1w
1726444800000,0.1489,0.1528,0.1478,0.1517,1419784486.5,1727049599999,213587159.34658,516082,714555886.9,107535557.69255,0,2024-09-16,2024-09-22 23:59:59.999,TRXUSDT,1w
1727049600000,0.1518,0.1575,0.1494,0.1565,1456987367.0,1727654399999,223291694.77784,637782,777381714.8,119167142.13319,0,2024-09-23,2024-09-29 23:59:59.999,TRXUSDT,1w
1727654400000,0.1565,0.1578,0.153,0.1543,1912313158.1,1728259199999,296624469.8068,843006,952326268.5,147788014.16087,0,2024-09-30,2024-10-06 23:59:59.999,TRXUSDT,1w
1728259200000,0.1543,0.164,0.1538,0.1626,1631212902.3,1728863999999,260135823.43126,747504,841971035.8,134257500.67999,0,2024-10-07,2024-10-13 23:59:59.999,TRXUSDT,1w
1728864000000,0.1626,0.1632,0.1561,0.1567,1406424143.3,1729468799999,224003278.87444,674316,663962532.9,105807305.35057,0,2024-10-14,2024-10-20 23:59:59.999,TRXUSDT,1w
1729468800000,0.1568,0.1668,0.1556,0.164,1652847259.8,1730073599999,268704045.16006,734424,854866017.0,138861965.80272,0,2024-10-21,2024-10-27 23:59:59.999,TRXUSDT,1w
1730073600000,0.1641,0.1705,0.1631,0.1651,1513107296.3,1730678399999,252017507.73381,743001,752202128.7,125327670.63364,0,2024-10-28,2024-11-03 23:59:59.999,TRXUSDT,1w
1730678400000,0.1651,0.1668,0.1596,0.1639,2107434567.7,1731283199999,342702292.29103,808204,1074365327.0,174720817.99952,0,2024-11-04,2024-11-10 23:59:59.999,TRXUSDT,1w
1731283200000,0.164,0.2047,0.1637,0.1993,5485877166.8,1731887999999,995345674.767766,2874395,2758114293.7,500007081.496236,0,2024-11-11,2024-11-17 23:59:59.999,TRXUSDT,1w
1731888000000,0.1993,0.2248,0.1931,0.2085,4507638109.5,1732492799999,923083875.567704,2918935,2224785636.8,455612178.260044,0,2024-11-18,2024-11-24 23:59:59.999,TRXUSDT,1w
1732492800000,0.2086,0.2123,0.1863,0.2072,3886955095.2,1733097599999,777818168.39973,2218711,1955627593.8,391530618.94974,0,2024-11-25,2024-12-01 23:59:59.999,TRXUSDT,1w
1733097600000,0.2072,0.45,0.2033,0.3183,16392413130.1,1733702399999,5176155603.86911,10948761,8248319079.9,2601051884.25691,0,2024-12-02,2024-12-08 23:59:59.999,TRXUSDT,1w
1733702400000,0.3183,0.3209,0.2407,0.2856,8099302623.5,1734307199999,2291801006.4007,5382105,4045462774.5,1144379481.82748,0,2024-12-09,2024-12-15 23:59:59.999,TRXUSDT,1w
1734307200000,0.2856,0.3047,0.2242,0.2442,8678600685.4,1734911999999,2277558002.79809,5880533,4264057325.0,1119955516.33337,0,2024-12-16,2024-12-22 23:59:59.999,TRXUSDT,1w
1734912000000,0.2443,0.2654,0.2415,0.2578,4490382741.4,1735516799999,1147012437.16968,1984774,2309530173.3,590002362.16385,0,2024-12-23,2024-12-29 23:59:59.999,TRXUSDT,1w
1735516800000,0.2578,0.2742,0.2504,0.2627,3425921291.8,1736121599999,895651787.55266,1417464,1730770527.0,452808170.35264,0,2024-12-30,2025-01-05 23:59:59.999,TRXUSDT,1w
1736121600000,0.2627,0.2716,0.2316,0.2336,4570666793.6,1736726399999,1144868314.36223,1670382,2117156488.9,530780091.3489,0,2025-01-06,2025-01-12 23:59:59.999,TRXUSDT,1w
1736726400000,0.2336,0.2679,0.2168,0.2287,7381302308.0,1737331199999,1738509091.51281,2593208,3661978869.5,863238821.54579,0,2025-01-13,2025-01-19 23:59:59.999,TRXUSDT,1w
1737331200000,0.2286,0.2614,0.2241,0.2462,6630586708.3,1737935999999,1631066447.17079,2140398,3392454118.3,834604869.93511,0,2025-01-20,2025-01-26 23:59:59.999,TRXUSDT,1w
1737936000000,0.2463,0.258,0.2224,0.2255,4833113454.5,1738540799999,1168532685.94865,1613889,2359341058.2,571075718.93919,0,2025-01-27,2025-02-02 23:59:59.999,TRXUSDT,1w
1738540800000,0.2255,0.2377,0.2011,0.2322,6629079279.0,1739145599999,1483329331.23617,1619319,3327883121.5,745006549.23521,0,2025-02-03,2025-02-09 23:59:59.999,TRXUSDT,1w
1739145600000,0.2322,0.2491,0.228,0.2424,3124679636.5,1739750399999,746423966.13502,1193003,1575186028.5,376467316.89254,0,2025-02-10,2025-02-16 23:59:59.999,TRXUSDT,1w
