id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch,symbol,time_dt
409906359,1.00010000,708.00000000,708.07080000,1775117458012,True,True,USDCUSDT,2026-04-02 08:10:58.012
409906360,1.00020000,13.00000000,13.00260000,1775117458033,False,True,USDCUSDT,2026-04-02 08:10:58.033
409906361,1.00020000,15.00000000,15.00300000,1775117458200,False,True,USDCUSDT,2026-04-02 08:10:58.200
409906362,1.00010000,26.00000000,26.00260000,1775117458462,True,True,USDCUSDT,2026-04-02 08:10:58.462
409906363,1.00020000,69.00000000,69.01380000,1775117458510,False,True,USDCUSDT,2026-04-02 08:10:58.510
409906364,1.00020000,75.00000000,75.01500000,1775117458511,False,True,USDCUSDT,2026-04-02 08:10:58.511
409906365,1.00010000,189.00000000,189.01890000,1775117458533,True,True,USDCUSDT,2026-04-02 08:10:58.533
409906366,1.00020000,20.00000000,20.00400000,1775117458672,False,True,USDCUSDT,2026-04-02 08:10:58.672
409906367,1.00010000,27.00000000,27.00270000,1775117458817,True,True,USDCUSDT,2026-04-02 08:10:58.817
409906368,1.00020000,8.00000000,8.00160000,1775117459110,False,True,USDCUSDT,2026-04-02 08:10:59.110
409906369,1.00020000,15.00000000,15.00300000,1775117459117,False,True,USDCUSDT,2026-04-02 08:10:59.117
409906370,1.00010000,28.00000000,28.00280000,1775117459186,True,True,USDCUSDT,2026-04-02 08:10:59.186
409906371,1.00020000,285.00000000,285.05700000,1775117459206,False,True,USDCUSDT,2026-04-02 08:10:59.206
409906372,1.00020000,268.00000000,268.05360000,1775117459207,False,True,USDCUSDT,2026-04-02 08:10:59.207
409906373,1.00020000,275.00000000,275.05500000,1775117459207,False,True,USDCUSDT,2026-04-02 08:10:59.207
409906374,1.00010000,28.00000000,28.00280000,1775117459248,True,True,USDCUSDT,2026-04-02 08:10:59.248
409906375,1.00020000,8.00000000,8.00160000,1775117459706,False,True,USDCUSDT,2026-04-02 08:10:59.706
409906376,1.00010000,26.00000000,26.00260000,1775117459832,True,True,USDCUSDT,2026-04-02 08:10:59.832
409906377,1.00020000,18334.00000000,18337.66680000,1775117460137,False,True,USDCUSDT,2026-04-02 08:11:00.137
409906378,1.00020000,111.00000000,111.02220000,1775117460175,False,True,USDCUSDT,2026-04-02 08:11:00.175
409906379,1.00020000,603.00000000,603.12060000,1775117460177,False,True,USDCUSDT,2026-04-02 08:11:00.177
409906380,1.00010000,27.00000000,27.00270000,1775117460246,True,True,USDCUSDT,2026-04-02 08:11:00.246
409906381,1.00010000,244.00000000,244.02440000,1775117460367,True,True,USDCUSDT,2026-04-02 08:11:00.367
409906382,1.00020000,10.00000000,10.00200000,1775117460430,False,True,USDCUSDT,2026-04-02 08:11:00.430
409906383,1.00010000,27.00000000,27.00270000,1775117460453,True,True,USDCUSDT,2026-04-02 08:11:00.453
409906384,1.00010000,27.00000000,27.00270000,1775117460770,True,True,USDCUSDT,2026-04-02 08:11:00.770
409906385,1.00010000,27.00000000,27.00270000,1775117460826,True,True,USDCUSDT,2026-04-02 08:11:00.826
409906386,1.00020000,76.00000000,76.01520000,1775117460976,False,True,USDCUSDT,2026-04-02 08:11:00.976
409906387,1.00010000,27.00000000,27.00270000,1775117461190,True,True,USDCUSDT,2026-04-02 08:11:01.190
409906388,1.00010000,26.00000000,26.00260000,1775117461196,True,True,USDCUSDT,2026-04-02 08:11:01.196
409906389,1.00010000,368.00000000,368.03680000,1775117461340,True,True,USDCUSDT,2026-04-02 08:11:01.340
409906390,1.00010000,15.00000000,15.00150000,1775117461432,True,True,USDCUSDT,2026-04-02 08:11:01.432
409906391,1.00020000,22.00000000,22.00440000,1775117461585,False,True,USDCUSDT,2026-04-02 08:11:01.585
409906392,1.00010000,369.00000000,369.03690000,1775117461847,True,True,USDCUSDT,2026-04-02 08:11:01.847
409906393,1.00020000,400.00000000,400.08000000,1775117462247,False,True,USDCUSDT,2026-04-02 08:11:02.247
409906394,1.00010000,27.00000000,27.00270000,1775117462284,True,True,USDCUSDT,2026-04-02 08:11:02.284
409906395,1.00010000,99.00000000,99.00990000,1775117462287,True,True,USDCUSDT,2026-04-02 08:11:02.287
409906396,1.00010000,24.00000000,24.00240000,1775117462619,True,True,USDCUSDT,2026-04-02 08:11:02.619
409906397,1.00010000,185.00000000,185.01850000,1775117462688,True,True,USDCUSDT,2026-04-02 08:11:02.688
409906398,1.00010000,51.00000000,51.00510000,1775117462858,True,True,USDCUSDT,2026-04-02 08:11:02.858
409906399,1.00010000,1034.00000000,1034.10340000,1775117463150,True,True,USDCUSDT,2026-04-02 08:11:03.150
409906400,1.00010000,27.00000000,27.00270000,1775117463246,True,True,USDCUSDT,2026-04-02 08:11:03.246
409906401,1.00010000,211.00000000,211.02110000,1775117463977,True,True,USDCUSDT,2026-04-02 08:11:03.977
409906402,1.00010000,31943.00000000,31946.19430000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906403,1.00010000,76465.00000000,76472.64650000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906404,1.00010000,49995.00000000,49999.99950000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906405,1.00010000,90871.00000000,90880.08710000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906406,1.00010000,36764.00000000,36767.67640000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906407,1.00020000,18.00000000,18.00360000,1775117463988,False,True,USDCUSDT,2026-04-02 08:11:03.988
409906408,1.00010000,13231.00000000,13232.32310000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906409,1.00010000,90626.00000000,90635.06260000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906410,1.00010000,76194.00000000,76201.61940000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906411,1.00010000,52614.00000000,52619.26140000,1775117463988,True,True,USDCUSDT,2026-04-02 08:11:03.988
409906412,1.00010000,23511.00000000,23513.35110000,1775117463990,True,True,USDCUSDT,2026-04-02 08:11:03.990
409906413,1.00010000,26514.00000000,26516.65140000,1775117463990,True,True,USDCUSDT,2026-04-02 08:11:03.990
409906414,1.00020000,6.00000000,6.00120000,1775117464242,False,True,USDCUSDT,2026-04-02 08:11:04.242
409906415,1.00010000,27.00000000,27.00270000,1775117464422,True,True,USDCUSDT,2026-04-02 08:11:04.422
409906416,1.00010000,27.00000000,27.00270000,1775117464497,True,True,USDCUSDT,2026-04-02 08:11:04.497
409906417,1.00010000,28.00000000,28.00280000,1775117464855,True,True,USDCUSDT,2026-04-02 08:11:04.855
409906418,1.00020000,22.00000000,22.00440000,1775117465483,False,True,USDCUSDT,2026-04-02 08:11:05.483
409906419,1.00010000,21.00000000,21.00210000,1775117465869,True,True,USDCUSDT,2026-04-02 08:11:05.869
409906420,1.00020000,32.00000000,32.00640000,1775117466443,False,True,USDCUSDT,2026-04-02 08:11:06.443
409906421,1.00010000,9.00000000,9.00090000,1775117466570,True,True,USDCUSDT,2026-04-02 08:11:06.570
409906422,1.00020000,100.00000000,100.02000000,1775117466846,False,True,USDCUSDT,2026-04-02 08:11:06.846
409906423,1.00020000,14.00000000,14.00280000,1775117467178,False,True,USDCUSDT,2026-04-02 08:11:07.178
409906424,1.00010000,860.00000000,860.08600000,1775117467454,True,True,USDCUSDT,2026-04-02 08:11:07.454
409906425,1.00020000,1126.00000000,1126.22520000,1775117467769,False,True,USDCUSDT,2026-04-02 08:11:07.769
409906426,1.00010000,26.00000000,26.00260000,1775117467973,True,True,USDCUSDT,2026-04-02 08:11:07.973
409906427,1.00010000,26.00000000,26.00260000,1775117468045,True,True,USDCUSDT,2026-04-02 08:11:08.045
409906428,1.00020000,12.00000000,12.00240000,1775117468074,False,True,USDCUSDT,2026-04-02 08:11:08.074
409906429,1.00010000,14.00000000,14.00140000,1775117468109,True,True,USDCUSDT,2026-04-02 08:11:08.109
409906430,1.00010000,14.00000000,14.00140000,1775117468432,True,True,USDCUSDT,2026-04-02 08:11:08.432
409906431,1.00020000,97.00000000,97.01940000,1775117468451,False,True,USDCUSDT,2026-04-02 08:11:08.451
409906432,1.00010000,7.00000000,7.00070000,1775117468475,True,True,USDCUSDT,2026-04-02 08:11:08.475
409906433,1.00010000,172.00000000,172.01720000,1775117468538,True,True,USDCUSDT,2026-04-02 08:11:08.538
409906434,1.00020000,29.00000000,29.00580000,1775117469142,False,True,USDCUSDT,2026-04-02 08:11:09.142
409906435,1.00020000,806.00000000,806.16120000,1775117469142,False,True,USDCUSDT,2026-04-02 08:11:09.142
409906436,1.00020000,687.00000000,687.13740000,1775117469142,False,True,USDCUSDT,2026-04-02 08:11:09.142
409906437,1.00020000,431.00000000,431.08620000,1775117469142,False,True,USDCUSDT,2026-04-02 08:11:09.142
409906438,1.00020000,82.00000000,82.01640000,1775117469142,False,True,USDCUSDT,2026-04-02 08:11:09.142
409906439,1.00020000,29.00000000,29.00580000,1775117469142,False,True,USDCUSDT,2026-04-02 08:11:09.142
409906440,1.00020000,60.00000000,60.01200000,1775117469148,False,True,USDCUSDT,2026-04-02 08:11:09.148
409906441,1.00010000,1307.00000000,1307.13070000,1775117469174,True,True,USDCUSDT,2026-04-02 08:11:09.174
409906442,1.00010000,114.00000000,114.01140000,1775117469572,True,True,USDCUSDT,2026-04-02 08:11:09.572
409906443,1.00020000,17.00000000,17.00340000,1775117469650,False,True,USDCUSDT,2026-04-02 08:11:09.650
409906444,1.00020000,14.00000000,14.00280000,1775117469731,False,True,USDCUSDT,2026-04-02 08:11:09.731
409906445,1.00010000,28.00000000,28.00280000,1775117469888,True,True,USDCUSDT,2026-04-02 08:11:09.888
409906446,1.00010000,29.00000000,29.00290000,1775117469912,True,True,USDCUSDT,2026-04-02 08:11:09.912
409906447,1.00010000,26.00000000,26.00260000,1775117470007,True,True,USDCUSDT,2026-04-02 08:11:10.007
409906448,1.00020000,512.00000000,512.10240000,1775117470069,False,True,USDCUSDT,2026-04-02 08:11:10.069
409906449,1.00020000,17.00000000,17.00340000,1775117470073,False,True,USDCUSDT,2026-04-02 08:11:10.073
409906450,1.00020000,43268.00000000,43276.65360000,1775117470137,False,True,USDCUSDT,2026-04-02 08:11:10.137
409906451,1.00020000,59.00000000,59.01180000,1775117470296,False,True,USDCUSDT,2026-04-02 08:11:10.296
409906452,1.00010000,27.00000000,27.00270000,1775117470739,True,True,USDCUSDT,2026-04-02 08:11:10.739
409906453,1.00020000,4220.00000000,4220.84400000,1775117470811,False,True,USDCUSDT,2026-04-02 08:11:10.811
409906454,1.00020000,47362.00000000,47371.47240000,1775117470811,False,True,USDCUSDT,2026-04-02 08:11:10.811
409906455,1.00010000,14.00000000,14.00140000,1775117471006,True,True,USDCUSDT,2026-04-02 08:11:11.006
409906456,1.00010000,27.00000000,27.00270000,1775117471445,True,True,USDCUSDT,2026-04-02 08:11:11.445
409906457,1.00020000,1457.00000000,1457.29140000,1775117471600,False,True,USDCUSDT,2026-04-02 08:11:11.600
409906458,1.00020000,3167.00000000,3167.63340000,1775117471601,False,True,USDCUSDT,2026-04-02 08:11:11.601
409906459,1.00020000,17.00000000,17.00340000,1775117471633,False,True,USDCUSDT,2026-04-02 08:11:11.633
409906460,1.00010000,372.00000000,372.03720000,1775117471714,True,True,USDCUSDT,2026-04-02 08:11:11.714
409906461,1.00010000,295.00000000,295.02950000,1775117471781,True,True,USDCUSDT,2026-04-02 08:11:11.781
409906462,1.00010000,27.00000000,27.00270000,1775117471967,True,True,USDCUSDT,2026-04-02 08:11:11.967
409906463,1.00010000,28.00000000,28.00280000,1775117471978,True,True,USDCUSDT,2026-04-02 08:11:11.978
409906464,1.00010000,28.00000000,28.00280000,1775117472224,True,True,USDCUSDT,2026-04-02 08:11:12.224
409906465,1.00020000,14.00000000,14.00280000,1775117472360,False,True,USDCUSDT,2026-04-02 08:11:12.360
409906466,1.00010000,26.00000000,26.00260000,1775117472461,True,True,USDCUSDT,2026-04-02 08:11:12.461
409906467,1.00010000,200.00000000,200.02000000,1775117472660,True,True,USDCUSDT,2026-04-02 08:11:12.660
409906468,1.00010000,28.00000000,28.00280000,1775117473080,True,True,USDCUSDT,2026-04-02 08:11:13.080
409906469,1.00010000,348.00000000,348.03480000,1775117473285,True,True,USDCUSDT,2026-04-02 08:11:13.285
409906470,1.00020000,1126.00000000,1126.22520000,1775117473436,False,True,USDCUSDT,2026-04-02 08:11:13.436
409906471,1.00010000,2009.00000000,2009.20090000,1775117473645,True,True,USDCUSDT,2026-04-02 08:11:13.645
409906472,1.00010000,30.00000000,30.00300000,1775117474110,True,True,USDCUSDT,2026-04-02 08:11:14.110
409906473,1.00010000,26.00000000,26.00260000,1775117474146,True,True,USDCUSDT,2026-04-02 08:11:14.146
409906474,1.00020000,10.00000000,10.00200000,1775117474333,False,True,USDCUSDT,2026-04-02 08:11:14.333
409906475,1.00020000,1020.00000000,1020.20400000,1775117474769,False,True,USDCUSDT,2026-04-02 08:11:14.769
409906476,1.00010000,14.00000000,14.00140000,1775117475009,True,True,USDCUSDT,2026-04-02 08:11:15.009
409906477,1.00020000,12.00000000,12.00240000,1775117476225,False,True,USDCUSDT,2026-04-02 08:11:16.225
409906478,1.00020000,50.00000000,50.01000000,1775117476272,False,True,USDCUSDT,2026-04-02 08:11:16.272
409906479,1.00020000,5.00000000,5.00100000,1775117476506,False,True,USDCUSDT,2026-04-02 08:11:16.506
409906480,1.00020000,15.00000000,15.00300000,1775117477089,False,True,USDCUSDT,2026-04-02 08:11:17.089
409906481,1.00010000,27.00000000,27.00270000,1775117477117,True,True,USDCUSDT,2026-04-02 08:11:17.117
409906482,1.00020000,14.00000000,14.00280000,1775117477140,False,True,USDCUSDT,2026-04-02 08:11:17.140
409906483,1.00020000,259.00000000,259.05180000,1775117477187,False,True,USDCUSDT,2026-04-02 08:11:17.187
409906484,1.00020000,35.00000000,35.00700000,1775117477701,False,True,USDCUSDT,2026-04-02 08:11:17.701
409906485,1.00010000,214.00000000,214.02140000,1775117478270,True,True,USDCUSDT,2026-04-02 08:11:18.270
409906486,1.00010000,27.00000000,27.00270000,1775117478504,True,True,USDCUSDT,2026-04-02 08:11:18.504
409906487,1.00010000,14.00000000,14.00140000,1775117478639,True,True,USDCUSDT,2026-04-02 08:11:18.639
409906488,1.00010000,26.00000000,26.00260000,1775117479046,True,True,USDCUSDT,2026-04-02 08:11:19.046
409906489,1.00010000,2500.00000000,2500.25000000,1775117479590,True,True,USDCUSDT,2026-04-02 08:11:19.590
409906490,1.00020000,5.00000000,5.00100000,1775117479655,False,True,USDCUSDT,2026-04-02 08:11:19.655
409906491,1.00020000,14.00000000,14.00280000,1775117480035,False,True,USDCUSDT,2026-04-02 08:11:20.035
409906492,1.00020000,820.00000000,820.16400000,1775117480086,False,True,USDCUSDT,2026-04-02 08:11:20.086
409906493,1.00020000,1209.00000000,1209.24180000,1775117480086,False,True,USDCUSDT,2026-04-02 08:11:20.086
409906494,1.00020000,2352.00000000,2352.47040000,1775117480087,False,True,USDCUSDT,2026-04-02 08:11:20.087
409906495,1.00020000,142.00000000,142.02840000,1775117480270,False,True,USDCUSDT,2026-04-02 08:11:20.270
409906496,1.00020000,11.00000000,11.00220000,1775117480384,False,True,USDCUSDT,2026-04-02 08:11:20.384
409906497,1.00010000,12643.00000000,12644.26430000,1775117480534,True,True,USDCUSDT,2026-04-02 08:11:20.534
409906498,1.00020000,8.00000000,8.00160000,1775117480546,False,True,USDCUSDT,2026-04-02 08:11:20.546
409906499,1.00010000,26.00000000,26.00260000,1775117480905,True,True,USDCUSDT,2026-04-02 08:11:20.905
409906500,1.00010000,28123.00000000,28125.81230000,1775117481298,True,True,USDCUSDT,2026-04-02 08:11:21.298
409906501,1.00010000,45877.00000000,45881.58770000,1775117481298,True,True,USDCUSDT,2026-04-02 08:11:21.298
409906502,1.00010000,14.00000000,14.00140000,1775117482221,True,True,USDCUSDT,2026-04-02 08:11:22.221
409906503,1.00020000,999.00000000,999.19980000,1775117482915,False,True,USDCUSDT,2026-04-02 08:11:22.915
409906504,1.00020000,1005.00000000,1005.20100000,1775117483101,False,True,USDCUSDT,2026-04-02 08:11:23.101
409906505,1.00020000,1166.00000000,1166.23320000,1775117483101,False,True,USDCUSDT,2026-04-02 08:11:23.101
409906506,1.00020000,984.00000000,984.19680000,1775117483101,False,True,USDCUSDT,2026-04-02 08:11:23.101
409906507,1.00020000,19.00000000,19.00380000,1775117483259,False,True,USDCUSDT,2026-04-02 08:11:23.259
409906508,1.00020000,17.00000000,17.00340000,1775117483266,False,True,USDCUSDT,2026-04-02 08:11:23.266
409906509,1.00020000,1983.00000000,1983.39660000,1775117483280,False,True,USDCUSDT,2026-04-02 08:11:23.280
409906510,1.00020000,14.00000000,14.00280000,1775117483569,False,True,USDCUSDT,2026-04-02 08:11:23.569
409906511,1.00010000,27.00000000,27.00270000,1775117484529,True,True,USDCUSDT,2026-04-02 08:11:24.529
409906512,1.00010000,14.00000000,14.00140000,1775117484917,True,True,USDCUSDT,2026-04-02 08:11:24.917
409906513,1.00010000,27.00000000,27.00270000,1775117485082,True,True,USDCUSDT,2026-04-02 08:11:25.082
409906514,1.00020000,1334.00000000,1334.26680000,1775117485141,False,True,USDCUSDT,2026-04-02 08:11:25.141
409906515,1.00020000,67.00000000,67.01340000,1775117485346,False,True,USDCUSDT,2026-04-02 08:11:25.346
409906516,1.00020000,29.00000000,29.00580000,1775117485375,False,True,USDCUSDT,2026-04-02 08:11:25.375
409906517,1.00010000,4036.00000000,4036.40360000,1775117485498,True,True,USDCUSDT,2026-04-02 08:11:25.498
409906518,1.00010000,7877.00000000,7877.78770000,1775117485498,True,True,USDCUSDT,2026-04-02 08:11:25.498
409906519,1.00020000,321.00000000,321.06420000,1775117485883,False,True,USDCUSDT,2026-04-02 08:11:25.883
409906520,1.00010000,600.00000000,600.06000000,1775117486088,True,True,USDCUSDT,2026-04-02 08:11:26.088
409906521,1.00020000,14.00000000,14.00280000,1775117486239,False,True,USDCUSDT,2026-04-02 08:11:26.239
409906522,1.00020000,393.00000000,393.07860000,1775117486322,False,True,USDCUSDT,2026-04-02 08:11:26.322
409906523,1.00020000,11.00000000,11.00220000,1775117486331,False,True,USDCUSDT,2026-04-02 08:11:26.331
409906524,1.00020000,107.00000000,107.02140000,1775117486358,False,True,USDCUSDT,2026-04-02 08:11:26.358
409906525,1.00010000,6.00000000,6.00060000,1775117486431,True,True,USDCUSDT,2026-04-02 08:11:26.431
409906526,1.00020000,76.00000000,76.01520000,1775117486601,False,True,USDCUSDT,2026-04-02 08:11:26.601
409906527,1.00010000,7.00000000,7.00070000,1775117486739,True,True,USDCUSDT,2026-04-02 08:11:26.739
409906528,1.00020000,201.00000000,201.04020000,1775117487113,False,True,USDCUSDT,2026-04-02 08:11:27.113
409906529,1.00020000,9.00000000,9.00180000,1775117487217,False,True,USDCUSDT,2026-04-02 08:11:27.217
409906530,1.00010000,28.00000000,28.00280000,1775117487488,True,True,USDCUSDT,2026-04-02 08:11:27.488
409906531,1.00010000,27.00000000,27.00270000,1775117487681,True,True,USDCUSDT,2026-04-02 08:11:27.681
409906532,1.00010000,502.00000000,502.05020000,1775117487818,True,True,USDCUSDT,2026-04-02 08:11:27.818
409906533,1.00010000,27.00000000,27.00270000,1775117488141,True,True,USDCUSDT,2026-04-02 08:11:28.141
409906534,1.00010000,562.00000000,562.05620000,1775117488363,True,True,USDCUSDT,2026-04-02 08:11:28.363
409906535,1.00010000,28.00000000,28.00280000,1775117489057,True,True,USDCUSDT,2026-04-02 08:11:29.057
409906536,1.00010000,27.00000000,27.00270000,1775117489167,True,True,USDCUSDT,2026-04-02 08:11:29.167
409906537,1.00010000,26.00000000,26.00260000,1775117489383,True,True,USDCUSDT,2026-04-02 08:11:29.383
409906538,1.00020000,35.00000000,35.00700000,1775117489441,False,True,USDCUSDT,2026-04-02 08:11:29.441
409906539,1.00010000,26.00000000,26.00260000,1775117489845,True,True,USDCUSDT,2026-04-02 08:11:29.845
409906540,1.00020000,100.00000000,100.02000000,1775117490092,False,True,USDCUSDT,2026-04-02 08:11:30.092
409906541,1.00020000,157.00000000,157.03140000,1775117490101,False,True,USDCUSDT,2026-04-02 08:11:30.101
409906542,1.00020000,1190.00000000,1190.23800000,1775117490187,False,True,USDCUSDT,2026-04-02 08:11:30.187
409906543,1.00020000,1006.00000000,1006.20120000,1775117490187,False,True,USDCUSDT,2026-04-02 08:11:30.187
409906544,1.00020000,2041.00000000,2041.40820000,1775117490187,False,True,USDCUSDT,2026-04-02 08:11:30.187
409906545,1.00020000,1021.00000000,1021.20420000,1775117490187,False,True,USDCUSDT,2026-04-02 08:11:30.187
409906546,1.00020000,275.00000000,275.05500000,1775117490388,False,True,USDCUSDT,2026-04-02 08:11:30.388
409906547,1.00020000,388.00000000,388.07760000,1775117490551,False,True,USDCUSDT,2026-04-02 08:11:30.551
409906548,1.00020000,3204.00000000,3204.64080000,1775117490552,False,True,USDCUSDT,2026-04-02 08:11:30.552
409906549,1.00020000,817.00000000,817.16340000,1775117491110,False,True,USDCUSDT,2026-04-02 08:11:31.110
409906550,1.00010000,1500.00000000,1500.15000000,1775117491187,True,True,USDCUSDT,2026-04-02 08:11:31.187
409906551,1.00020000,271.00000000,271.05420000,1775117491195,False,True,USDCUSDT,2026-04-02 08:11:31.195
409906552,1.00010000,26.00000000,26.00260000,1775117491261,True,True,USDCUSDT,2026-04-02 08:11:31.261
409906553,1.00010000,26.00000000,26.00260000,1775117491676,True,True,USDCUSDT,2026-04-02 08:11:31.676
409906554,1.00020000,12.00000000,12.00240000,1775117491868,False,True,USDCUSDT,2026-04-02 08:11:31.868
409906555,1.00020000,15.00000000,15.00300000,1775117492109,False,True,USDCUSDT,2026-04-02 08:11:32.109
409906556,1.00020000,50291.00000000,50301.05820000,1775117492137,False,True,USDCUSDT,2026-04-02 08:11:32.137
409906557,1.00020000,626.00000000,626.12520000,1775117492154,False,True,USDCUSDT,2026-04-02 08:11:32.154
409906558,1.00010000,28.00000000,28.00280000,1775117492357,True,True,USDCUSDT,2026-04-02 08:11:32.357
409906559,1.00020000,5.00000000,5.00100000,1775117492536,False,True,USDCUSDT,2026-04-02 08:11:32.536
409906560,1.00010000,28.00000000,28.00280000,1775117492674,True,True,USDCUSDT,2026-04-02 08:11:32.674
409906561,1.00020000,202.00000000,202.04040000,1775117492729,False,True,USDCUSDT,2026-04-02 08:11:32.729
409906562,1.00020000,100.00000000,100.02000000,1775117492787,False,True,USDCUSDT,2026-04-02 08:11:32.787
409906563,1.00020000,23.00000000,23.00460000,1775117492871,False,True,USDCUSDT,2026-04-02 08:11:32.871
409906564,1.00010000,28.00000000,28.00280000,1775117492887,True,True,USDCUSDT,2026-04-02 08:11:32.887
409906565,1.00010000,307.00000000,307.03070000,1775117492968,True,True,USDCUSDT,2026-04-02 08:11:32.968
409906566,1.00010000,316.00000000,316.03160000,1775117493669,True,True,USDCUSDT,2026-04-02 08:11:33.669
409906567,1.00010000,28.00000000,28.00280000,1775117494037,True,True,USDCUSDT,2026-04-02 08:11:34.037
409906568,1.00020000,60348.00000000,60360.06960000,1775117494103,False,True,USDCUSDT,2026-04-02 08:11:34.103
409906569,1.00020000,19655.00000000,19658.93100000,1775117494103,False,True,USDCUSDT,2026-04-02 08:11:34.103
409906570,1.00010000,28.00000000,28.00280000,1775117494154,True,True,USDCUSDT,2026-04-02 08:11:34.154
409906571,1.00020000,14.00000000,14.00280000,1775117495076,False,True,USDCUSDT,2026-04-02 08:11:35.076
409906572,1.00010000,11532.00000000,11533.15320000,1775117495532,True,True,USDCUSDT,2026-04-02 08:11:35.532
409906573,1.00010000,26.00000000,26.00260000,1775117496138,True,True,USDCUSDT,2026-04-02 08:11:36.138
409906574,1.00010000,1756.00000000,1756.17560000,1775117496236,True,True,USDCUSDT,2026-04-02 08:11:36.236
409906575,1.00010000,475.00000000,475.04750000,1775117496268,True,True,USDCUSDT,2026-04-02 08:11:36.268
409906576,1.00020000,15.00000000,15.00300000,1775117496317,False,True,USDCUSDT,2026-04-02 08:11:36.317
409906577,1.00010000,1039.00000000,1039.10390000,1775117496397,True,True,USDCUSDT,2026-04-02 08:11:36.397
409906578,1.00010000,979.00000000,979.09790000,1775117496402,True,True,USDCUSDT,2026-04-02 08:11:36.402
409906579,1.00010000,284.00000000,284.02840000,1775117496473,True,True,USDCUSDT,2026-04-02 08:11:36.473
409906580,1.00010000,97.00000000,97.00970000,1775117496535,True,True,USDCUSDT,2026-04-02 08:11:36.535
409906581,1.00020000,56.00000000,56.01120000,1775117496617,False,True,USDCUSDT,2026-04-02 08:11:36.617
409906582,1.00010000,28.00000000,28.00280000,1775117496737,True,True,USDCUSDT,2026-04-02 08:11:36.737
409906583,1.00020000,49.00000000,49.00980000,1775117496976,False,True,USDCUSDT,2026-04-02 08:11:36.976
409906584,1.00020000,11.00000000,11.00220000,1775117497070,False,True,USDCUSDT,2026-04-02 08:11:37.070
409906585,1.00020000,390.00000000,390.07800000,1775117497071,False,True,USDCUSDT,2026-04-02 08:11:37.071
409906586,1.00020000,335.00000000,335.06700000,1775117497071,False,True,USDCUSDT,2026-04-02 08:11:37.071
409906587,1.00020000,5974.00000000,5975.19480000,1775117497071,False,True,USDCUSDT,2026-04-02 08:11:37.071
409906588,1.00020000,35258.00000000,35265.05160000,1775117497137,False,True,USDCUSDT,2026-04-02 08:11:37.137
409906589,1.00020000,30.00000000,30.00600000,1775117497359,False,True,USDCUSDT,2026-04-02 08:11:37.359
409906590,1.00020000,299.00000000,299.05980000,1775117497444,False,True,USDCUSDT,2026-04-02 08:11:37.444
409906591,1.00020000,9.00000000,9.00180000,1775117498024,False,True,USDCUSDT,2026-04-02 08:11:38.024
409906592,1.00020000,9.00000000,9.00180000,1775117498069,False,True,USDCUSDT,2026-04-02 08:11:38.069
409906593,1.00010000,27.00000000,27.00270000,1775117499117,True,True,USDCUSDT,2026-04-02 08:11:39.117
409906594,1.00020000,108.00000000,108.02160000,1775117499304,False,True,USDCUSDT,2026-04-02 08:11:39.304
409906595,1.00010000,443.00000000,443.04430000,1775117499381,True,True,USDCUSDT,2026-04-02 08:11:39.381
409906596,1.00020000,200.00000000,200.04000000,1775117499476,False,True,USDCUSDT,2026-04-02 08:11:39.476
409906597,1.00010000,28.00000000,28.00280000,1775117499608,True,True,USDCUSDT,2026-04-02 08:11:39.608
409906598,1.00010000,28.00000000,28.00280000,1775117499723,True,True,USDCUSDT,2026-04-02 08:11:39.723
409906599,1.00020000,265.00000000,265.05300000,1775117499812,False,True,USDCUSDT,2026-04-02 08:11:39.812
409906600,1.00010000,75.00000000,75.00750000,1775117500183,True,True,USDCUSDT,2026-04-02 08:11:40.183
409906601,1.00020000,635.00000000,635.12700000,1775117500193,False,True,USDCUSDT,2026-04-02 08:11:40.193
409906602,1.00010000,66.00000000,66.00660000,1775117500358,True,True,USDCUSDT,2026-04-02 08:11:40.358
409906603,1.00010000,29.00000000,29.00290000,1775117500422,True,True,USDCUSDT,2026-04-02 08:11:40.422
409906604,1.00010000,26.00000000,26.00260000,1775117500438,True,True,USDCUSDT,2026-04-02 08:11:40.438
409906605,1.00020000,9.00000000,9.00180000,1775117500451,False,True,USDCUSDT,2026-04-02 08:11:40.451
409906606,1.00010000,26.00000000,26.00260000,1775117500687,True,True,USDCUSDT,2026-04-02 08:11:40.687
409906607,1.00020000,101.00000000,101.02020000,1775117500776,False,True,USDCUSDT,2026-04-02 08:11:40.776
409906608,1.00010000,1700.00000000,1700.17000000,1775117500907,True,True,USDCUSDT,2026-04-02 08:11:40.907
409906609,1.00010000,27.00000000,27.00270000,1775117501073,True,True,USDCUSDT,2026-04-02 08:11:41.073
409906610,1.00010000,27.00000000,27.00270000,1775117501173,True,True,USDCUSDT,2026-04-02 08:11:41.173
