aggTradeId,price,qty,firstTradeId,lastTradeId,timestamp,isBuyerMaker,isBestMatch,symbol,time_dt
382271635,1.00020000,41.00000000,409906639,409906639,1775117507782,False,True,USDCUSDT,2026-04-02 08:11:47.782
382271636,1.00020000,29.00000000,409906640,409906640,1775117508259,False,True,USDCUSDT,2026-04-02 08:11:48.259
382271637,1.00020000,27.00000000,409906641,409906641,1775117508620,False,True,USDCUSDT,2026-04-02 08:11:48.620
382271638,1.00010000,27.00000000,409906642,409906642,1775117508878,True,True,USDCUSDT,2026-04-02 08:11:48.878
382271639,1.00020000,216.00000000,409906643,409906643,1775117508919,False,True,USDCUSDT,2026-04-02 08:11:48.919
382271640,1.00020000,324.00000000,409906644,409906644,1775117509078,False,True,USDCUSDT,2026-04-02 08:11:49.078
382271641,1.00020000,133.00000000,409906645,409906645,1775117509130,False,True,USDCUSDT,2026-04-02 08:11:49.130
382271642,1.00020000,73.00000000,409906646,409906646,1775117509143,False,True,USDCUSDT,2026-04-02 08:11:49.143
382271643,1.00010000,122.00000000,409906647,409906647,1775117509433,True,True,USDCUSDT,2026-04-02 08:11:49.433
382271644,1.00020000,163.00000000,409906648,409906648,1775117509947,False,True,USDCUSDT,2026-04-02 08:11:49.947
382271645,1.00010000,19.00000000,409906649,409906649,1775117510071,True,True,USDCUSDT,2026-04-02 08:11:50.071
382271646,1.00020000,86.00000000,409906650,409906650,1775117510418,False,True,USDCUSDT,2026-04-02 08:11:50.418
382271647,1.00020000,254.00000000,409906651,409906651,1775117510608,False,True,USDCUSDT,2026-04-02 08:11:50.608
382271648,1.00010000,26.00000000,409906652,409906652,1775117511046,True,True,USDCUSDT,2026-04-02 08:11:51.046
382271649,1.00010000,27.00000000,409906653,409906653,1775117511070,True,True,USDCUSDT,2026-04-02 08:11:51.070
382271650,1.00020000,944.00000000,409906654,409906654,1775117511188,False,True,USDCUSDT,2026-04-02 08:11:51.188
382271651,1.00010000,26.00000000,409906655,409906655,1775117511645,True,True,USDCUSDT,2026-04-02 08:11:51.645
382271652,1.00020000,44.00000000,409906656,409906656,1775117511853,False,True,USDCUSDT,2026-04-02 08:11:51.853
382271653,1.00010000,27.00000000,409906657,409906657,1775117511938,True,True,USDCUSDT,2026-04-02 08:11:51.938
382271654,1.00020000,32.00000000,409906658,409906658,1775117512150,False,True,USDCUSDT,2026-04-02 08:11:52.150
382271655,1.00020000,32.00000000,409906659,409906659,1775117512151,False,True,USDCUSDT,2026-04-02 08:11:52.151
382271656,1.00010000,299.00000000,409906660,409906660,1775117513596,True,True,USDCUSDT,2026-04-02 08:11:53.596
382271657,1.00010000,29.00000000,409906661,409906661,1775117513689,True,True,USDCUSDT,2026-04-02 08:11:53.689
382271658,1.00010000,28.00000000,409906662,409906662,1775117513714,True,True,USDCUSDT,2026-04-02 08:11:53.714
382271659,1.00020000,226.00000000,409906663,409906663,1775117513789,False,True,USDCUSDT,2026-04-02 08:11:53.789
382271660,1.00010000,27.00000000,409906664,409906664,1775117514272,True,True,USDCUSDT,2026-04-02 08:11:54.272
382271661,1.00010000,27.00000000,409906665,409906665,1775117514303,True,True,USDCUSDT,2026-04-02 08:11:54.303
382271662,1.00010000,28.00000000,409906666,409906666,1775117514746,True,True,USDCUSDT,2026-04-02 08:11:54.746
382271663,1.00010000,511.00000000,409906667,409906667,1775117515858,True,True,USDCUSDT,2026-04-02 08:11:55.858
382271664,1.00010000,731.00000000,409906668,409906668,1775117515865,True,True,USDCUSDT,2026-04-02 08:11:55.865
382271665,1.00010000,250.00000000,409906669,409906669,1775117515867,True,True,USDCUSDT,2026-04-02 08:11:55.867
382271666,1.00010000,26.00000000,409906670,409906670,1775117515947,True,True,USDCUSDT,2026-04-02 08:11:55.947
382271667,1.00020000,20.00000000,409906671,409906671,1775117516448,False,True,USDCUSDT,2026-04-02 08:11:56.448
382271668,1.00010000,49.00000000,409906672,409906672,1775117516647,True,True,USDCUSDT,2026-04-02 08:11:56.647
382271669,1.00010000,27.00000000,409906673,409906673,1775117516970,True,True,USDCUSDT,2026-04-02 08:11:56.970
382271670,1.00020000,22.00000000,409906674,409906674,1775117517342,False,True,USDCUSDT,2026-04-02 08:11:57.342
382271671,1.00020000,120.00000000,409906675,409906675,1775117517589,False,True,USDCUSDT,2026-04-02 08:11:57.589
382271672,1.00010000,14.00000000,409906676,409906676,1775117517640,True,True,USDCUSDT,2026-04-02 08:11:57.640
382271673,1.00010000,510.00000000,409906677,409906677,1775117518352,True,True,USDCUSDT,2026-04-02 08:11:58.352
382271674,1.00020000,54.00000000,409906678,409906678,1775117518611,False,True,USDCUSDT,2026-04-02 08:11:58.611
382271675,1.00020000,11.00000000,409906679,409906679,1775117518619,False,True,USDCUSDT,2026-04-02 08:11:58.619
382271676,1.00020000,172.00000000,409906680,409906680,1775117518625,False,True,USDCUSDT,2026-04-02 08:11:58.625
382271677,1.00010000,947.00000000,409906681,409906681,1775117518685,True,True,USDCUSDT,2026-04-02 08:11:58.685
382271678,1.00010000,47.00000000,409906682,409906682,1775117518747,True,True,USDCUSDT,2026-04-02 08:11:58.747
382271679,1.00010000,2000.00000000,409906683,409906683,1775117518874,True,True,USDCUSDT,2026-04-02 08:11:58.874
382271680,1.00010000,118.00000000,409906684,409906684,1775117519203,True,True,USDCUSDT,2026-04-02 08:11:59.203
382271681,1.00010000,50.00000000,409906685,409906685,1775117519836,True,True,USDCUSDT,2026-04-02 08:11:59.836
382271682,1.00020000,84.00000000,409906686,409906686,1775117520088,False,True,USDCUSDT,2026-04-02 08:12:00.088
382271683,1.00010000,311.00000000,409906687,409906687,1775117520162,True,True,USDCUSDT,2026-04-02 08:12:00.162
382271684,1.00010000,61.00000000,409906688,409906688,1775117520240,True,True,USDCUSDT,2026-04-02 08:12:00.240
382271685,1.00010000,1438.00000000,409906689,409906689,1775117520439,True,True,USDCUSDT,2026-04-02 08:12:00.439
382271686,1.00020000,67.00000000,409906690,409906690,1775117520664,False,True,USDCUSDT,2026-04-02 08:12:00.664
382271687,1.00010000,28.00000000,409906691,409906691,1775117520787,True,True,USDCUSDT,2026-04-02 08:12:00.787
382271688,1.00010000,28.00000000,409906692,409906692,1775117521012,True,True,USDCUSDT,2026-04-02 08:12:01.012
382271689,1.00010000,27.00000000,409906693,409906693,1775117521188,True,True,USDCUSDT,2026-04-02 08:12:01.188
382271690,1.00020000,529.00000000,409906694,409906694,1775117521338,False,True,USDCUSDT,2026-04-02 08:12:01.338
382271691,1.00010000,28.00000000,409906695,409906695,1775117521596,True,True,USDCUSDT,2026-04-02 08:12:01.596
382271692,1.00010000,360.00000000,409906696,409906696,1775117521911,True,True,USDCUSDT,2026-04-02 08:12:01.911
382271693,1.00020000,46.00000000,409906697,409906697,1775117522126,False,True,USDCUSDT,2026-04-02 08:12:02.126
382271694,1.00010000,28.00000000,409906698,409906698,1775117522664,True,True,USDCUSDT,2026-04-02 08:12:02.664
382271695,1.00010000,26.00000000,409906699,409906699,1775117523275,True,True,USDCUSDT,2026-04-02 08:12:03.275
382271696,1.00010000,172.00000000,409906700,409906700,1775117523326,True,True,USDCUSDT,2026-04-02 08:12:03.326
382271697,1.00010000,4942.00000000,409906701,409906701,1775117523410,True,True,USDCUSDT,2026-04-02 08:12:03.410
382271698,1.00020000,1499.00000000,409906702,409906702,1775117523657,False,True,USDCUSDT,2026-04-02 08:12:03.657
382271699,1.00010000,26.00000000,409906703,409906703,1775117523776,True,True,USDCUSDT,2026-04-02 08:12:03.776
382271700,1.00010000,26.00000000,409906704,409906704,1775117524034,True,True,USDCUSDT,2026-04-02 08:12:04.034
382271701,1.00020000,47554.00000000,409906705,409906705,1775117524138,False,True,USDCUSDT,2026-04-02 08:12:04.138
382271702,1.00010000,28.00000000,409906706,409906706,1775117524561,True,True,USDCUSDT,2026-04-02 08:12:04.561
382271703,1.00010000,9.00000000,409906707,409906707,1775117525073,True,True,USDCUSDT,2026-04-02 08:12:05.073
382271704,1.00010000,28.00000000,409906708,409906708,1775117525085,True,True,USDCUSDT,2026-04-02 08:12:05.085
382271705,1.00010000,17.00000000,409906709,409906709,1775117525798,True,True,USDCUSDT,2026-04-02 08:12:05.798
382271706,1.00020000,204.00000000,409906710,409906710,1775117526125,False,True,USDCUSDT,2026-04-02 08:12:06.125
382271707,1.00020000,1122.00000000,409906711,409906711,1775117526138,False,True,USDCUSDT,2026-04-02 08:12:06.138
382271708,1.00010000,47.00000000,409906712,409906712,1775117526300,True,True,USDCUSDT,2026-04-02 08:12:06.300
382271709,1.00020000,15.00000000,409906713,409906713,1775117526875,False,True,USDCUSDT,2026-04-02 08:12:06.875
382271710,1.00010000,410.00000000,409906714,409906714,1775117526897,True,True,USDCUSDT,2026-04-02 08:12:06.897
382271711,1.00020000,1880.00000000,409906715,409906715,1775117526987,False,True,USDCUSDT,2026-04-02 08:12:06.987
382271712,1.00020000,22637.00000000,409906716,409906716,1775117527137,False,True,USDCUSDT,2026-04-02 08:12:07.137
382271713,1.00020000,29.00000000,409906717,409906717,1775117527279,False,True,USDCUSDT,2026-04-02 08:12:07.279
382271714,1.00010000,28.00000000,409906718,409906718,1775117527567,True,True,USDCUSDT,2026-04-02 08:12:07.567
382271715,1.00010000,27.00000000,409906719,409906719,1775117527770,True,True,USDCUSDT,2026-04-02 08:12:07.770
382271716,1.00010000,86.00000000,409906720,409906720,1775117527941,True,True,USDCUSDT,2026-04-02 08:12:07.941
382271717,1.00020000,60.00000000,409906721,409906721,1775117527964,False,True,USDCUSDT,2026-04-02 08:12:07.964
382271718,1.00020000,291.00000000,409906722,409906722,1775117528270,False,True,USDCUSDT,2026-04-02 08:12:08.270
382271719,1.00020000,328.00000000,409906723,409906723,1775117528271,False,True,USDCUSDT,2026-04-02 08:12:08.271
382271720,1.00020000,316.00000000,409906724,409906724,1775117528406,False,True,USDCUSDT,2026-04-02 08:12:08.406
382271721,1.00020000,10.00000000,409906725,409906725,1775117528620,False,True,USDCUSDT,2026-04-02 08:12:08.620
382271722,1.00010000,150000.00000000,409906726,409906728,1775117528952,True,True,USDCUSDT,2026-04-02 08:12:08.952
382271723,1.00010000,13.00000000,409906729,409906729,1775117529303,True,True,USDCUSDT,2026-04-02 08:12:09.303
382271724,1.00010000,27.00000000,409906730,409906730,1775117529417,True,True,USDCUSDT,2026-04-02 08:12:09.417
382271725,1.00010000,24.00000000,409906731,409906731,1775117529538,True,True,USDCUSDT,2026-04-02 08:12:09.538
382271726,1.00010000,22.00000000,409906732,409906732,1775117529572,True,True,USDCUSDT,2026-04-02 08:12:09.572
382271727,1.00010000,60.00000000,409906733,409906733,1775117529764,True,True,USDCUSDT,2026-04-02 08:12:09.764
382271728,1.00010000,20.00000000,409906734,409906734,1775117530098,True,True,USDCUSDT,2026-04-02 08:12:10.098
382271729,1.00020000,82.00000000,409906735,409906735,1775117530371,False,True,USDCUSDT,2026-04-02 08:12:10.371
382271730,1.00010000,29.00000000,409906736,409906736,1775117530938,True,True,USDCUSDT,2026-04-02 08:12:10.938
382271731,1.00010000,28.00000000,409906737,409906737,1775117531569,True,True,USDCUSDT,2026-04-02 08:12:11.569
382271732,1.00010000,22.00000000,409906738,409906738,1775117531677,True,True,USDCUSDT,2026-04-02 08:12:11.677
382271733,1.00020000,60.00000000,409906739,409906739,1775117532115,False,True,USDCUSDT,2026-04-02 08:12:12.115
382271734,1.00010000,1156.00000000,409906740,409906740,1775117532344,True,True,USDCUSDT,2026-04-02 08:12:12.344
382271735,1.00010000,27.00000000,409906741,409906741,1775117532503,True,True,USDCUSDT,2026-04-02 08:12:12.503
382271736,1.00020000,29.00000000,409906742,409906742,1775117532539,False,True,USDCUSDT,2026-04-02 08:12:12.539
382271737,1.00010000,28.00000000,409906743,409906743,1775117532735,True,True,USDCUSDT,2026-04-02 08:12:12.735
382271738,1.00010000,220.00000000,409906744,409906744,1775117533024,True,True,USDCUSDT,2026-04-02 08:12:13.024
382271739,1.00020000,9.00000000,409906745,409906745,1775117533056,False,True,USDCUSDT,2026-04-02 08:12:13.056
382271740,1.00020000,6.00000000,409906746,409906746,1775117533057,False,True,USDCUSDT,2026-04-02 08:12:13.057
382271741,1.00010000,62.00000000,409906747,409906747,1775117533140,True,True,USDCUSDT,2026-04-02 08:12:13.140
382271742,1.00010000,44.00000000,409906748,409906748,1775117533147,True,True,USDCUSDT,2026-04-02 08:12:13.147
382271743,1.00020000,17.00000000,409906749,409906749,1775117533169,False,True,USDCUSDT,2026-04-02 08:12:13.169
382271744,1.00010000,820.00000000,409906750,409906750,1775117533284,True,True,USDCUSDT,2026-04-02 08:12:13.284
382271745,1.00020000,1334.00000000,409906751,409906751,1775117533384,False,True,USDCUSDT,2026-04-02 08:12:13.384
382271746,1.00010000,26.00000000,409906752,409906752,1775117533870,True,True,USDCUSDT,2026-04-02 08:12:13.870
382271747,1.00010000,27.00000000,409906753,409906753,1775117533883,True,True,USDCUSDT,2026-04-02 08:12:13.883
382271748,1.00010000,100.00000000,409906754,409906754,1775117533933,True,True,USDCUSDT,2026-04-02 08:12:13.933
382271749,1.00010000,27.00000000,409906755,409906755,1775117534617,True,True,USDCUSDT,2026-04-02 08:12:14.617
382271750,1.00010000,7.00000000,409906756,409906756,1775117535337,True,True,USDCUSDT,2026-04-02 08:12:15.337
382271751,1.00020000,8.00000000,409906757,409906757,1775117536370,False,True,USDCUSDT,2026-04-02 08:12:16.370
382271752,1.00010000,518.00000000,409906758,409906758,1775117536568,True,True,USDCUSDT,2026-04-02 08:12:16.568
382271753,1.00020000,8.00000000,409906759,409906759,1775117537304,False,True,USDCUSDT,2026-04-02 08:12:17.304
382271754,1.00010000,114.00000000,409906760,409906760,1775117537815,True,True,USDCUSDT,2026-04-02 08:12:17.815
382271755,1.00020000,1225.00000000,409906761,409906761,1775117538098,False,True,USDCUSDT,2026-04-02 08:12:18.098
382271756,1.00010000,300.00000000,409906762,409906762,1775117539247,True,True,USDCUSDT,2026-04-02 08:12:19.247
382271757,1.00010000,29.00000000,409906763,409906763,1775117539518,True,True,USDCUSDT,2026-04-02 08:12:19.518
382271758,1.00010000,35.00000000,409906764,409906764,1775117539617,True,True,USDCUSDT,2026-04-02 08:12:19.617
382271759,1.00020000,8.00000000,409906765,409906765,1775117539621,False,True,USDCUSDT,2026-04-02 08:12:19.621
382271760,1.00010000,27.00000000,409906766,409906766,1775117539702,True,True,USDCUSDT,2026-04-02 08:12:19.702
382271761,1.00010000,38.00000000,409906767,409906767,1775117539845,True,True,USDCUSDT,2026-04-02 08:12:19.845
382271762,1.00010000,28.00000000,409906768,409906768,1775117539943,True,True,USDCUSDT,2026-04-02 08:12:19.943
382271763,1.00010000,231.00000000,409906769,409906769,1775117539971,True,True,USDCUSDT,2026-04-02 08:12:19.971
382271764,1.00010000,28.00000000,409906770,409906770,1775117540163,True,True,USDCUSDT,2026-04-02 08:12:20.163
382271765,1.00020000,20.00000000,409906771,409906771,1775117540309,False,True,USDCUSDT,2026-04-02 08:12:20.309
382271766,1.00010000,29.00000000,409906772,409906772,1775117540893,True,True,USDCUSDT,2026-04-02 08:12:20.893
382271767,1.00020000,499.00000000,409906773,409906773,1775117540893,False,True,USDCUSDT,2026-04-02 08:12:20.893
382271768,1.00020000,10.00000000,409906774,409906774,1775117540893,False,True,USDCUSDT,2026-04-02 08:12:20.893
382271769,1.00020000,8.00000000,409906775,409906775,1775117540894,False,True,USDCUSDT,2026-04-02 08:12:20.894
382271770,1.00010000,31.00000000,409906776,409906776,1775117540894,True,True,USDCUSDT,2026-04-02 08:12:20.894
382271771,1.00010000,70.00000000,409906777,409906777,1775117541533,True,True,USDCUSDT,2026-04-02 08:12:21.533
382271772,1.00020000,9.00000000,409906778,409906778,1775117541550,False,True,USDCUSDT,2026-04-02 08:12:21.550
382271773,1.00020000,40.00000000,409906779,409906779,1775117541559,False,True,USDCUSDT,2026-04-02 08:12:21.559
382271774,1.00010000,977.00000000,409906780,409906780,1775117542032,True,True,USDCUSDT,2026-04-02 08:12:22.032
382271775,1.00010000,28.00000000,409906781,409906781,1775117542104,True,True,USDCUSDT,2026-04-02 08:12:22.104
382271776,1.00020000,99.00000000,409906782,409906782,1775117542389,False,True,USDCUSDT,2026-04-02 08:12:22.389
382271777,1.00020000,15.00000000,409906783,409906783,1775117542515,False,True,USDCUSDT,2026-04-02 08:12:22.515
382271778,1.00010000,226.00000000,409906784,409906784,1775117542894,True,True,USDCUSDT,2026-04-02 08:12:22.894
382271779,1.00010000,26.00000000,409906785,409906785,1775117543042,True,True,USDCUSDT,2026-04-02 08:12:23.042
382271780,1.00010000,9.00000000,409906786,409906786,1775117543139,True,True,USDCUSDT,2026-04-02 08:12:23.139
382271781,1.00010000,26.00000000,409906787,409906787,1775117543233,True,True,USDCUSDT,2026-04-02 08:12:23.233
382271782,1.00010000,28.00000000,409906788,409906788,1775117543317,True,True,USDCUSDT,2026-04-02 08:12:23.317
382271783,1.00010000,24.00000000,409906789,409906789,1775117543399,True,True,USDCUSDT,2026-04-02 08:12:23.399
382271784,1.00020000,28.00000000,409906790,409906790,1775117543445,False,True,USDCUSDT,2026-04-02 08:12:23.445
382271785,1.00010000,409.00000000,409906791,409906791,1775117543643,True,True,USDCUSDT,2026-04-02 08:12:23.643
382271786,1.00020000,455.00000000,409906792,409906792,1775117543729,False,True,USDCUSDT,2026-04-02 08:12:23.729
382271787,1.00010000,27.00000000,409906793,409906793,1775117543775,True,True,USDCUSDT,2026-04-02 08:12:23.775
382271788,1.00010000,26.00000000,409906794,409906794,1775117544339,True,True,USDCUSDT,2026-04-02 08:12:24.339
382271789,1.00010000,26.00000000,409906795,409906795,1775117545377,True,True,USDCUSDT,2026-04-02 08:12:25.377
382271790,1.00010000,27.00000000,409906796,409906796,1775117545637,True,True,USDCUSDT,2026-04-02 08:12:25.637
382271791,1.00010000,123.00000000,409906797,409906797,1775117546033,True,True,USDCUSDT,2026-04-02 08:12:26.033
382271792,1.00010000,100.00000000,409906798,409906798,1775117546488,True,True,USDCUSDT,2026-04-02 08:12:26.488
382271793,1.00020000,9.00000000,409906799,409906799,1775117546729,False,True,USDCUSDT,2026-04-02 08:12:26.729
382271794,1.00010000,27.00000000,409906800,409906800,1775117547053,True,True,USDCUSDT,2026-04-02 08:12:27.053
382271795,1.00010000,26.00000000,409906801,409906801,1775117547088,True,True,USDCUSDT,2026-04-02 08:12:27.088
382271796,1.00010000,701.00000000,409906802,409906802,1775117547111,True,True,USDCUSDT,2026-04-02 08:12:27.111
382271797,1.00010000,601.00000000,409906803,409906803,1775117547182,True,True,USDCUSDT,2026-04-02 08:12:27.182
382271798,1.00010000,7.00000000,409906804,409906804,1775117547460,True,True,USDCUSDT,2026-04-02 08:12:27.460
382271799,1.00020000,112.00000000,409906805,409906805,1775117547532,False,True,USDCUSDT,2026-04-02 08:12:27.532
382271800,1.00010000,27.00000000,409906806,409906806,1775117547773,True,True,USDCUSDT,2026-04-02 08:12:27.773
382271801,1.00010000,10.00000000,409906807,409906807,1775117548181,True,True,USDCUSDT,2026-04-02 08:12:28.181
382271802,1.00010000,9.00000000,409906808,409906808,1775117548514,True,True,USDCUSDT,2026-04-02 08:12:28.514
382271803,1.00020000,133736.00000000,409906809,409906810,1775117548544,False,True,USDCUSDT,2026-04-02 08:12:28.544
382271804,1.00020000,53.00000000,409906811,409906811,1775117548545,False,True,USDCUSDT,2026-04-02 08:12:28.545
382271805,1.00020000,87.00000000,409906812,409906812,1775117548585,False,True,USDCUSDT,2026-04-02 08:12:28.585
382271806,1.00020000,74.00000000,409906813,409906813,1775117548586,False,True,USDCUSDT,2026-04-02 08:12:28.586
382271807,1.00020000,35.00000000,409906814,409906814,1775117548589,False,True,USDCUSDT,2026-04-02 08:12:28.589
382271808,1.00020000,35.00000000,409906815,409906815,1775117548590,False,True,USDCUSDT,2026-04-02 08:12:28.590
382271809,1.00010000,28.00000000,409906816,409906816,1775117548654,True,True,USDCUSDT,2026-04-02 08:12:28.654
382271810,1.00010000,27.00000000,409906817,409906817,1775117548666,True,True,USDCUSDT,2026-04-02 08:12:28.666
382271811,1.00020000,191.00000000,409906818,409906818,1775117548874,False,True,USDCUSDT,2026-04-02 08:12:28.874
382271812,1.00010000,60.00000000,409906819,409906819,1775117549105,True,True,USDCUSDT,2026-04-02 08:12:29.105
382271813,1.00020000,41.00000000,409906820,409906820,1775117549158,False,True,USDCUSDT,2026-04-02 08:12:29.158
382271814,1.00020000,75.00000000,409906821,409906821,1775117549158,False,True,USDCUSDT,2026-04-02 08:12:29.158
382271815,1.00010000,308.00000000,409906822,409906822,1775117549169,True,True,USDCUSDT,2026-04-02 08:12:29.169
382271816,1.00010000,27.00000000,409906823,409906823,1775117549374,True,True,USDCUSDT,2026-04-02 08:12:29.374
382271817,1.00010000,27.00000000,409906824,409906824,1775117549574,True,True,USDCUSDT,2026-04-02 08:12:29.574
382271818,1.00010000,28.00000000,409906825,409906825,1775117549646,True,True,USDCUSDT,2026-04-02 08:12:29.646
382271819,1.00010000,27.00000000,409906826,409906826,1775117549674,True,True,USDCUSDT,2026-04-02 08:12:29.674
382271820,1.00010000,27.00000000,409906827,409906827,1775117549747,True,True,USDCUSDT,2026-04-02 08:12:29.747
382271821,1.00020000,10.00000000,409906828,409906828,1775117550069,False,True,USDCUSDT,2026-04-02 08:12:30.069
382271822,1.00010000,33.00000000,409906829,409906829,1775117550128,True,True,USDCUSDT,2026-04-02 08:12:30.128
382271823,1.00020000,11.00000000,409906830,409906830,1775117550190,False,True,USDCUSDT,2026-04-02 08:12:30.190
382271824,1.00020000,529.00000000,409906831,409906831,1775117550274,False,True,USDCUSDT,2026-04-02 08:12:30.274
382271825,1.00020000,8.00000000,409906832,409906832,1775117550620,False,True,USDCUSDT,2026-04-02 08:12:30.620
382271826,1.00020000,140.00000000,409906833,409906833,1775117550688,False,True,USDCUSDT,2026-04-02 08:12:30.688
382271827,1.00010000,27.00000000,409906834,409906834,1775117550711,True,True,USDCUSDT,2026-04-02 08:12:30.711
382271828,1.00020000,60.00000000,409906835,409906835,1775117550742,False,True,USDCUSDT,2026-04-02 08:12:30.742
382271829,1.00010000,26.00000000,409906836,409906836,1775117550746,True,True,USDCUSDT,2026-04-02 08:12:30.746
382271830,1.00010000,27.00000000,409906837,409906837,1775117551117,True,True,USDCUSDT,2026-04-02 08:12:31.117
382271831,1.00020000,9.00000000,409906838,409906838,1775117551441,False,True,USDCUSDT,2026-04-02 08:12:31.441
382271832,1.00010000,26.00000000,409906839,409906839,1775117551617,True,True,USDCUSDT,2026-04-02 08:12:31.617
382271833,1.00020000,3337.00000000,409906840,409906840,1775117551788,False,True,USDCUSDT,2026-04-02 08:12:31.788
382271834,1.00010000,109.00000000,409906841,409906841,1775117551953,True,True,USDCUSDT,2026-04-02 08:12:31.953
382271835,1.00010000,1334.00000000,409906842,409906842,1775117552342,True,True,USDCUSDT,2026-04-02 08:12:32.342
382271836,1.00020000,17.00000000,409906843,409906843,1775117552364,False,True,USDCUSDT,2026-04-02 08:12:32.364
382271837,1.00010000,26.00000000,409906844,409906844,1775117552373,True,True,USDCUSDT,2026-04-02 08:12:32.373
382271838,1.00010000,60.00000000,409906845,409906845,1775117552396,True,True,USDCUSDT,2026-04-02 08:12:32.396
382271839,1.00020000,337.00000000,409906846,409906846,1775117552846,False,True,USDCUSDT,2026-04-02 08:12:32.846
382271840,1.00010000,191.00000000,409906847,409906847,1775117553076,True,True,USDCUSDT,2026-04-02 08:12:33.076
382271841,1.00020000,6.00000000,409906848,409906848,1775117553348,False,True,USDCUSDT,2026-04-02 08:12:33.348
382271842,1.00020000,34.00000000,409906849,409906849,1775117553811,False,True,USDCUSDT,2026-04-02 08:12:33.811
382271843,1.00020000,8.00000000,409906850,409906850,1775117554381,False,True,USDCUSDT,2026-04-02 08:12:34.381
382271844,1.00020000,22.00000000,409906851,409906851,1775117554613,False,True,USDCUSDT,2026-04-02 08:12:34.613
382271845,1.00010000,37.00000000,409906852,409906852,1775117554705,True,True,USDCUSDT,2026-04-02 08:12:34.705
382271846,1.00010000,9.00000000,409906853,409906853,1775117554747,True,True,USDCUSDT,2026-04-02 08:12:34.747
382271847,1.00020000,12.00000000,409906854,409906854,1775117554859,False,True,USDCUSDT,2026-04-02 08:12:34.859
382271848,1.00010000,27.00000000,409906855,409906855,1775117554872,True,True,USDCUSDT,2026-04-02 08:12:34.872
382271849,1.00020000,57.00000000,409906856,409906856,1775117555002,False,True,USDCUSDT,2026-04-02 08:12:35.002
382271850,1.00010000,28.00000000,409906857,409906857,1775117555009,True,True,USDCUSDT,2026-04-02 08:12:35.009
382271851,1.00010000,27.00000000,409906858,409906858,1775117555282,True,True,USDCUSDT,2026-04-02 08:12:35.282
382271852,1.00010000,17.00000000,409906859,409906859,1775117556155,True,True,USDCUSDT,2026-04-02 08:12:36.155
382271853,1.00010000,57.00000000,409906860,409906860,1775117556513,True,True,USDCUSDT,2026-04-02 08:12:36.513
382271854,1.00010000,28.00000000,409906861,409906861,1775117556574,True,True,USDCUSDT,2026-04-02 08:12:36.574
382271855,1.00010000,28.00000000,409906862,409906862,1775117556633,True,True,USDCUSDT,2026-04-02 08:12:36.633
382271856,1.00010000,34.00000000,409906863,409906863,1775117556833,True,True,USDCUSDT,2026-04-02 08:12:36.833
382271857,1.00020000,27228.00000000,409906864,409906864,1775117557137,False,True,USDCUSDT,2026-04-02 08:12:37.137
382271858,1.00020000,118.00000000,409906865,409906865,1775117557142,False,True,USDCUSDT,2026-04-02 08:12:37.142
382271859,1.00010000,26.00000000,409906866,409906866,1775117557268,True,True,USDCUSDT,2026-04-02 08:12:37.268
382271860,1.00010000,27.00000000,409906867,409906867,1775117557487,True,True,USDCUSDT,2026-04-02 08:12:37.487
382271861,1.00020000,41.00000000,409906868,409906868,1775117557643,False,True,USDCUSDT,2026-04-02 08:12:37.643
382271862,1.00020000,550.00000000,409906869,409906869,1775117557817,False,True,USDCUSDT,2026-04-02 08:12:37.817
382271863,1.00020000,22.00000000,409906870,409906870,1775117557952,False,True,USDCUSDT,2026-04-02 08:12:37.952
382271864,1.00020000,11.00000000,409906871,409906871,1775117558535,False,True,USDCUSDT,2026-04-02 08:12:38.535
382271865,1.00010000,26.00000000,409906872,409906872,1775117558772,True,True,USDCUSDT,2026-04-02 08:12:38.772
382271866,1.00010000,200.00000000,409906873,409906873,1775117558817,True,True,USDCUSDT,2026-04-02 08:12:38.817
382271867,1.00020000,33.00000000,409906874,409906874,1775117558888,False,True,USDCUSDT,2026-04-02 08:12:38.888
382271868,1.00010000,59.00000000,409906875,409906875,1775117559045,True,True,USDCUSDT,2026-04-02 08:12:39.045
382271869,1.00020000,23212.00000000,409906876,409906876,1775117559138,False,True,USDCUSDT,2026-04-02 08:12:39.138
382271870,1.00020000,42.00000000,409906877,409906877,1775117559528,False,True,USDCUSDT,2026-04-02 08:12:39.528
382271871,1.00020000,42.00000000,409906878,409906878,1775117559529,False,True,USDCUSDT,2026-04-02 08:12:39.529
382271872,1.00020000,42.00000000,409906879,409906879,1775117559529,False,True,USDCUSDT,2026-04-02 08:12:39.529
382271873,1.00010000,12.00000000,409906880,409906880,1775117559710,True,True,USDCUSDT,2026-04-02 08:12:39.710
382271874,1.00020000,94.00000000,409906881,409906881,1775117560065,False,True,USDCUSDT,2026-04-02 08:12:40.065
382271875,1.00010000,127.00000000,409906882,409906882,1775117560272,True,True,USDCUSDT,2026-04-02 08:12:40.272
382271876,1.00010000,400.00000000,409906883,409906883,1775117560317,True,True,USDCUSDT,2026-04-02 08:12:40.317
382271877,1.00010000,845.00000000,409906884,409906884,1775117560455,True,True,USDCUSDT,2026-04-02 08:12:40.455
382271878,1.00010000,27.00000000,409906885,409906885,1775117560470,True,True,USDCUSDT,2026-04-02 08:12:40.470
